prefered.2,SINGULAR_OR_MASS,1
hard-working.6,SINGULAR_OR_MASS,1
6/10/2012,SINGULAR_OR_MASS,1
6-9-2012,SINGULAR_OR_MASS,1
18.88dark,SINGULAR_OR_MASS,1
9.o,SINGULAR_OR_MASS,2
2012-09-10,SINGULAR_OR_MASS,1
3'clock,MASS,2
6.learn,SINGULAR_OR_MASS,1
8.achieve,MASS,1
9.climb,SINGULAR_OR_MASS,1
79.00dollas,SINGULAR_OR_MASS,1
1975,MASS,9
intership.2,SINGULAR_OR_MASS,2
ect.5,MASS,1
taizhou,SINGULAR_OR_MASS,1
rmb10000,SINGULAR_OR_MASS,2
12000,PLURAL,3
2012-7-7,SINGULAR_OR_MASS,1
11.30.in,SINGULAR_OR_MASS,1
19.6.2012,SINGULAR_OR_MASS,1
sgreen,PLURAL,1
1995.five,PLURAL,2
22th..i,SINGULAR_OR_MASS,2
19th.i,SINGULAR_OR_MASS,1
20.06.2012,PLURAL,1
2012.7.8,SINGULAR_OR_MASS,1
18.i,PLURAL,9
1987-12-25,SINGULAR_OR_MASS,1
9.0.they,SINGULAR_OR_MASS,2
2012-6-27,PLURAL,1
2012-06-22,SINGULAR_OR_MASS,1
rmb500,MASS,1
4-202,SINGULAR_OR_MASS,1
30pmthis,SINGULAR_OR_MASS,1
down.1,SINGULAR_OR_MASS,1
2012-07-01,SINGULAR_OR_MASS,1
watchin,SINGULAR_OR_MASS,1
6.29.2012,SINGULAR_OR_MASS,1
8pm.place,SINGULAR_OR_MASS,2
somg,SINGULAR_OR_MASS,1
28th,MASS,3
1861main,SINGULAR_OR_MASS,1
06.28.2012,MASS,1
124.there,SINGULAR_OR_MASS,1
i'm18,PLURAL,1
4.my,PLURAL,1
212,MASS,1
212dear,MASS,1
thirty_three,PLURAL,1
no.130,SINGULAR_OR_MASS,1
usd79.00white,SINGULAR_OR_MASS,1
usd59.00pink,SINGULAR_OR_MASS,1
usd30.00brown,SINGULAR_OR_MASS,1
usd29.00brown,PLURAL,1
usd39.99,SINGULAR_OR_MASS,4
7th,SINGULAR_OR_MASS,3
hard.5,SINGULAR_OR_MASS,1
0.71,SINGULAR_OR_MASS,1
30.she,MASS,1
2806,SINGULAR_OR_MASS,1
hi~my,SINGULAR_OR_MASS,1
37,MASS,5
is2,SINGULAR_OR_MASS,1
and3,SINGULAR_OR_MASS,1
asmall,SINGULAR_OR_MASS,1
16.my,SINGULAR_OR_MASS,1
twelty-four,PLURAL,3
\sixteen,SINGULAR_OR_MASS,1
baggy.2,PLURAL,1
tight.3,PLURAL,1
2011-12-21,SINGULAR_OR_MASS,1
1990/,MASS,1
958,PLURAL,1
sixiteen,PLURAL,1
37.99,PLURAL,1
9.1983,SINGULAR_OR_MASS,1
150060..,SINGULAR_OR_MASS,1
0pposite,SINGULAR_OR_MASS,1
usd9.99,SINGULAR_OR_MASS,1
usd5.99,SINGULAR_OR_MASS,1
usd15.99,SINGULAR_OR_MASS,2
usd25.99,SINGULAR_OR_MASS,1
usd13.99,SINGULAR_OR_MASS,1
usd16.99,SINGULAR_OR_MASS,2
usd3.99,SINGULAR_OR_MASS,1
usd29.99,SINGULAR_OR_MASS,3
usd1.99,SINGULAR_OR_MASS,1
6p.m.,SINGULAR_OR_MASS,2
1992.i,SINGULAR_OR_MASS,3
25000rub-30000rub,SINGULAR_OR_MASS,1
224sq,PLURAL,1
12.45an,SINGULAR_OR_MASS,1
11.99blue,PLURAL,1
.an,SINGULAR_OR_MASS,1
30ys,SINGULAR_OR_MASS,1
12.34light,SINGULAR_OR_MASS,1
10.45light,SINGULAR_OR_MASS,1
2.45pink,PLURAL,1
6.20light,PLURAL,1
11.84dark,PLURAL,1
twentyone,SINGULAR_OR_MASS,1
bus.3.if,SINGULAR_OR_MASS,1
after3,PLURAL,1
thirtu,SINGULAR_OR_MASS,1
magnarelli1,SINGULAR_OR_MASS,2
eithteen,PLURAL,2
4.-the,SINGULAR_OR_MASS,2
9.67,SINGULAR_OR_MASS,1
13.70,SINGULAR_OR_MASS,1
20th-,SINGULAR_OR_MASS,1
it'smy,SINGULAR_OR_MASS,1
30pmto,SINGULAR_OR_MASS,1
510,SINGULAR_OR_MASS,4
birthday.30,SINGULAR_OR_MASS,1
30thi,SINGULAR_OR_MASS,2
03/12,SINGULAR_OR_MASS,1
vision11,SINGULAR_OR_MASS,1
7.99yelow,SINGULAR_OR_MASS,1
12.99dark,SINGULAR_OR_MASS,3
5/2,SINGULAR_OR_MASS,2
325,SINGULAR_OR_MASS,3
50ozs,SINGULAR_OR_MASS,1
9.9,PLURAL,2
finteen,PLURAL,2
6.pm,PLURAL,3
25-40,PLURAL,2
11.99a,SINGULAR_OR_MASS,1
0range,SINGULAR_OR_MASS,1
price1850,SINGULAR_OR_MASS,1
tke,SINGULAR_OR_MASS,2
4.have,SINGULAR_OR_MASS,1
nov13,SINGULAR_OR_MASS,1
brief.1-the,SINGULAR_OR_MASS,1
2003/2008,SINGULAR_OR_MASS,1
900.00in,PLURAL,1
13.08.1983,SINGULAR_OR_MASS,1
twenty-ehgt,PLURAL,1
4-10,SINGULAR_OR_MASS,2
7.in,SINGULAR_OR_MASS,1
581,SINGULAR_OR_MASS,1
138,MASS,1
2011/,MASS,1
30pens,SINGULAR_OR_MASS,4
89129909310,SINGULAR_OR_MASS,1
fivety,SINGULAR_OR_MASS,1
5.we,SINGULAR_OR_MASS,1
thursday6,SINGULAR_OR_MASS,1
meeting.3-,SINGULAR_OR_MASS,1
accessory.2-,SINGULAR_OR_MASS,1
89level,SINGULAR_OR_MASS,1
39i,MASS,1
6.99and,PLURAL,1
99hand,SINGULAR_OR_MASS,1
84belt,SINGULAR_OR_MASS,1
99we,SINGULAR_OR_MASS,1
2009.two,PLURAL,1
inland,MASS,1
2.30,SINGULAR_OR_MASS,2
23/12,SINGULAR_OR_MASS,1
69.00.the,SINGULAR_OR_MASS,1
30.00.the,SINGULAR_OR_MASS,1
1.prise,SINGULAR_OR_MASS,1
thirthyseven,PLURAL,1
zhongshan,SINGULAR_OR_MASS,5
26.there,PLURAL,4
10hair,SINGULAR_OR_MASS,1
20nd,SINGULAR_OR_MASS,1
2000-nowsenior,SINGULAR_OR_MASS,1
1970,MASS,1
2012to,SINGULAR_OR_MASS,1
27-36,SINGULAR_OR_MASS,1
2012-01-04,SINGULAR_OR_MASS,1
-20,PLURAL,4
500.00,MASS,3
than,PLURAL,1
7.05,MASS,1
13thwelcome,SINGULAR_OR_MASS,1
28/12/2011,PLURAL,1
xiannv,SINGULAR_OR_MASS,1
qiqihaer,SINGULAR_OR_MASS,1
3.95,SINGULAR_OR_MASS,1
1.56,PLURAL,1
4.37,PLURAL,1
2012-08-11,SINGULAR_OR_MASS,1
36th,PLURAL,1
02/09/2012,SINGULAR_OR_MASS,1
2012-05-07,SINGULAR_OR_MASS,1
bdrah,SINGULAR_OR_MASS,1
you'r,SINGULAR_OR_MASS,29
100084,SINGULAR_OR_MASS,1
1847,SINGULAR_OR_MASS,4
hasanzeid1,SINGULAR_OR_MASS,1
30m,SINGULAR_OR_MASS,7
2001main,MASS,1
i'm48,PLURAL,1
2.benefits,SINGULAR_OR_MASS,1
2.panic,PLURAL,1
4.an,SINGULAR_OR_MASS,1
75.years,SINGULAR_OR_MASS,2
2.keep,SINGULAR_OR_MASS,3
better.2.get,SINGULAR_OR_MASS,1
efficiency.3.make,MASS,1
company2.the,SINGULAR_OR_MASS,1
disguesting.3.the,SINGULAR_OR_MASS,1
agree.7.the,SINGULAR_OR_MASS,1
are15,SINGULAR_OR_MASS,1
.grey,SINGULAR_OR_MASS,1
euros3,PLURAL,1
thirtytwo,SINGULAR_OR_MASS,1
2.outline,SINGULAR_OR_MASS,1
2012for,SINGULAR_OR_MASS,1
00p.m,MASS,5
zh,SINGULAR_OR_MASS,1
-20,SINGULAR_OR_MASS,3
f-57390,SINGULAR_OR_MASS,1
12.15,MASS,2
062196******,PLURAL,1
112,PLURAL,9
2012action,PLURAL,1
code7,SINGULAR_OR_MASS,1
code10,MASS,1
55.21.88044210,SINGULAR_OR_MASS,1
9.0a,SINGULAR_OR_MASS,7
15-18,PLURAL,1
2008-2005,SINGULAR_OR_MASS,1
30.5skirt,SINGULAR_OR_MASS,1
12.1.5,SINGULAR_OR_MASS,1
2012.1.14,SINGULAR_OR_MASS,1
12.1.17,SINGULAR_OR_MASS,1
2012.2.1,SINGULAR_OR_MASS,1
2012.2.3,SINGULAR_OR_MASS,1
12.2.8,SINGULAR_OR_MASS,1
2012.2.19,SINGULAR_OR_MASS,1
12.2.22,SINGULAR_OR_MASS,1
2012.3.4,SINGULAR_OR_MASS,1
12.4.4,SINGULAR_OR_MASS,1
12.4.15,SINGULAR_OR_MASS,1
2012-7-30,SINGULAR_OR_MASS,1
9.15,SINGULAR_OR_MASS,2
size9,SINGULAR_OR_MASS,1
5gry,PLURAL,1
04/01/2012,MASS,1
assistent2000,MASS,1
175,PLURAL,11
2.chicken,SINGULAR_OR_MASS,1
10.75,SINGULAR_OR_MASS,1
34.50,SINGULAR_OR_MASS,1
5.69,PLURAL,1
lol,PLURAL,1
sixtytwo,PLURAL,1
224.76sqm,MASS,1
seafront-75cm,SINGULAR_OR_MASS,1
twety-seven,SINGULAR_OR_MASS,1
18years,SINGULAR_OR_MASS,2
neighteen,PLURAL,1
eveyr,SINGULAR_OR_MASS,1
2013,MASS,202
2016,SINGULAR_OR_MASS,21
8.if,SINGULAR_OR_MASS,1
career.89,PLURAL,1
sickness.3,SINGULAR_OR_MASS,1
volleyball1,SINGULAR_OR_MASS,1
000the,SINGULAR_OR_MASS,1
eachthis,SINGULAR_OR_MASS,1
andertand,MASS,1
2007and,PLURAL,2
thirtsix,PLURAL,1
375221.sale,SINGULAR_OR_MASS,1
interesting.2,SINGULAR_OR_MASS,1
10/12bank,SINGULAR_OR_MASS,1
764253-,SINGULAR_OR_MASS,1
000amount,SINGULAR_OR_MASS,1
30thhi,SINGULAR_OR_MASS,1
no.139.next,SINGULAR_OR_MASS,1
27th.the,SINGULAR_OR_MASS,1
f1,PLURAL,5
today.1.a,SINGULAR_OR_MASS,1
introduction.2.the,SINGULAR_OR_MASS,1
you.3.the,SINGULAR_OR_MASS,2
2x1,SINGULAR_OR_MASS,2
mu,SINGULAR_OR_MASS,4
9172835060,SINGULAR_OR_MASS,1
twenty'four,PLURAL,1
79.90t,SINGULAR_OR_MASS,1
06.08.09.07.00,SINGULAR_OR_MASS,1
59.go,SINGULAR_OR_MASS,1
14h,SINGULAR_OR_MASS,6
18p.m,SINGULAR_OR_MASS,2
twelveen,PLURAL,1
twenty-sixteen,PLURAL,2
7pm.-watch,PLURAL,1
13pens,PLURAL,1
well.3,PLURAL,1
162cm/49kgmarital,MASS,1
25000job,SINGULAR_OR_MASS,1
twentyseven,SINGULAR_OR_MASS,3
08/04,SINGULAR_OR_MASS,1
39.99shirt,SINGULAR_OR_MASS,2
almost,SINGULAR_OR_MASS,1
155.00,MASS,1
89.00,MASS,1
30.50,MASS,1
105.00,MASS,1
18years,MASS,1
66.99,PLURAL,2
dropped.2,SINGULAR_OR_MASS,1
1857,MASS,1
17.99dress,PLURAL,1
17.99,PLURAL,3
1.50,PLURAL,1
.99,SINGULAR_OR_MASS,1
5.00these,PLURAL,1
7.00this,SINGULAR_OR_MASS,1
us.the,MASS,1
boat.2.-the,SINGULAR_OR_MASS,1
ants.3.-the,SINGULAR_OR_MASS,1
crack.4.-the,SINGULAR_OR_MASS,1
flores30,PLURAL,1
cet.6,SINGULAR_OR_MASS,1
offices.4,PLURAL,3
soon.your,SINGULAR_OR_MASS,2
7'am,SINGULAR_OR_MASS,1
30'am,SINGULAR_OR_MASS,1
53hair,MASS,1
1880,SINGULAR_OR_MASS,3
noterdaeme1,SINGULAR_OR_MASS,1
travels.4.the,SINGULAR_OR_MASS,1
200eu,SINGULAR_OR_MASS,1
500eu,SINGULAR_OR_MASS,1
mougy1,SINGULAR_OR_MASS,1
25dress,SINGULAR_OR_MASS,3
21d,SINGULAR_OR_MASS,1
4.one,MASS,1
5.the,MASS,2
2616,MASS,1
2012the,SINGULAR_OR_MASS,3
11/06,SINGULAR_OR_MASS,1
41.there,PLURAL,1
myn,SINGULAR_OR_MASS,1
school1985,SINGULAR_OR_MASS,1
5'',SINGULAR_OR_MASS,2
'135,SINGULAR_OR_MASS,1
9.29,SINGULAR_OR_MASS,1
4g,SINGULAR_OR_MASS,11
4.i,SINGULAR_OR_MASS,2
6.i,SINGULAR_OR_MASS,5
1000yuan,SINGULAR_OR_MASS,4
800yuan,SINGULAR_OR_MASS,1
30.i,MASS,1
13.49,PLURAL,2
360,PLURAL,6
8h00,MASS,2
5h00pm,MASS,1
the14th,SINGULAR_OR_MASS,1
11h,MASS,1
7h00,MASS,2
twendy-two,PLURAL,1
9.02,SINGULAR_OR_MASS,2
123-4567,SINGULAR_OR_MASS,2
9.99dark,PLURAL,1
13.99blue,PLURAL,1
11.99gray,SINGULAR_OR_MASS,2
2013.in,SINGULAR_OR_MASS,1
2litle,SINGULAR_OR_MASS,1
et,MASS,2
30am-5,SINGULAR_OR_MASS,1
2500,PLURAL,11
245-9832,SINGULAR_OR_MASS,1
2321040074-,PLURAL,1
320000,SINGULAR_OR_MASS,1
'sand,SINGULAR_OR_MASS,1
12.55,PLURAL,1
7.25shoes,PLURAL,1
5.34,PLURAL,1
7/22/2012,SINGULAR_OR_MASS,1
=79,SINGULAR_OR_MASS,1
=59,SINGULAR_OR_MASS,1
13702506358,SINGULAR_OR_MASS,1
'm25,PLURAL,1
1988-1992,SINGULAR_OR_MASS,1
1992-,SINGULAR_OR_MASS,1
12000/years,SINGULAR_OR_MASS,1
2012.7.4,MASS,1
anouther,SINGULAR_OR_MASS,2
drama40,PLURAL,1
3.000.000,SINGULAR_OR_MASS,1
advertising.2,SINGULAR_OR_MASS,1
oct.2009,SINGULAR_OR_MASS,1
2010-march,SINGULAR_OR_MASS,1
50brown,SINGULAR_OR_MASS,1
thirty-four,SINGULAR_OR_MASS,4
79.00*,SINGULAR_OR_MASS,1
59.00*,SINGULAR_OR_MASS,1
69.00*,SINGULAR_OR_MASS,1
39.99*,SINGULAR_OR_MASS,1
28.all,PLURAL,1
vy,SINGULAR_OR_MASS,2
26.99,SINGULAR_OR_MASS,1
2012hey,SINGULAR_OR_MASS,1
i'm25,SINGULAR_OR_MASS,1
110o,MASS,1
fhirteen,SINGULAR_OR_MASS,1
170,SINGULAR_OR_MASS,8
oversea.3,SINGULAR_OR_MASS,1
2008-recent,SINGULAR_OR_MASS,1
744,MASS,1
twuenty-two,PLURAL,2
10-foot,SINGULAR_OR_MASS,1
2123,SINGULAR_OR_MASS,1
lmy,SINGULAR_OR_MASS,1
96texas,SINGULAR_OR_MASS,1
77706phone,MASS,1
1988main,SINGULAR_OR_MASS,1
kevin1,SINGULAR_OR_MASS,1
2012-8-31,SINGULAR_OR_MASS,1
61.65,SINGULAR_OR_MASS,1
60.66,SINGULAR_OR_MASS,1
26.44,SINGULAR_OR_MASS,1
=6,SINGULAR_OR_MASS,1
=4,PLURAL,1
=1,SINGULAR_OR_MASS,2
=10,SINGULAR_OR_MASS,2
170miles,SINGULAR_OR_MASS,1
21/05,SINGULAR_OR_MASS,1
nine-teen,PLURAL,4
21.00,PLURAL,3
3.45,SINGULAR_OR_MASS,1
.50,SINGULAR_OR_MASS,1
17/7,SINGULAR_OR_MASS,1
99.orange,SINGULAR_OR_MASS,1
25.black,SINGULAR_OR_MASS,1
87.grey,SINGULAR_OR_MASS,1
78pink,PLURAL,1
4eme,SINGULAR_OR_MASS,1
13rddear,SINGULAR_OR_MASS,1
9am-6pm,SINGULAR_OR_MASS,2
15.000,PLURAL,3
*1,SINGULAR_OR_MASS,8
1200m,SINGULAR_OR_MASS,1
2012professional,SINGULAR_OR_MASS,1
2005sales,SINGULAR_OR_MASS,1
2011currently,MASS,1
49.75,SINGULAR_OR_MASS,1
18.25,PLURAL,1
anderson.,SINGULAR_OR_MASS,1
21old,PLURAL,1
fiffity-four,PLURAL,1
3.which,MASS,1
601,SINGULAR_OR_MASS,5
eight-seven,SINGULAR_OR_MASS,2
40-99,SINGULAR_OR_MASS,1
20-00,SINGULAR_OR_MASS,1
14-99,SINGULAR_OR_MASS,1
12-99,SINGULAR_OR_MASS,1
11-99,SINGULAR_OR_MASS,2
10-99,SINGULAR_OR_MASS,2
15-00,SINGULAR_OR_MASS,2
usd36.99,SINGULAR_OR_MASS,1
usd19.99,SINGULAR_OR_MASS,1
usd39.99,PLURAL,2
usd19.99,PLURAL,1
5mn,SINGULAR_OR_MASS,1
1969.i,SINGULAR_OR_MASS,4
10.15,MASS,2
9.10,MASS,1
10.these,PLURAL,2
manager2007,SINGULAR_OR_MASS,1
31'th,SINGULAR_OR_MASS,1
068743xxxx,MASS,1
2009-today,SINGULAR_OR_MASS,1
elenaf1,SINGULAR_OR_MASS,1
pm.10,SINGULAR_OR_MASS,1
2007main,SINGULAR_OR_MASS,1
somme,SINGULAR_OR_MASS,2
5pm.he,SINGULAR_OR_MASS,2
25orange,SINGULAR_OR_MASS,4
15light,PLURAL,1
22white,SINGULAR_OR_MASS,1
12345-2,SINGULAR_OR_MASS,2
umc,SINGULAR_OR_MASS,2
2003.volunteer,SINGULAR_OR_MASS,1
thea,SINGULAR_OR_MASS,2
pins.3,MASS,1
together.10,PLURAL,1
07/01/2.012,SINGULAR_OR_MASS,1
7up,SINGULAR_OR_MASS,1
450-,MASS,1
sisty*seven,PLURAL,1
103,PLURAL,2
sixteen.my,SINGULAR_OR_MASS,2
000.hamilton,SINGULAR_OR_MASS,1
activities.2,SINGULAR_OR_MASS,1
79.00white,SINGULAR_OR_MASS,7
is3617542,SINGULAR_OR_MASS,1
2tennis,PLURAL,1
35dollarsthe,SINGULAR_OR_MASS,1
6o'clock,MASS,1
50rmb,SINGULAR_OR_MASS,3
8meters*by,SINGULAR_OR_MASS,1
15.55,SINGULAR_OR_MASS,1
00hat,SINGULAR_OR_MASS,1
30.if,SINGULAR_OR_MASS,1
peggysuehr,SINGULAR_OR_MASS,1
24*18*3cm,SINGULAR_OR_MASS,1
1944,SINGULAR_OR_MASS,6
'235,SINGULAR_OR_MASS,1
6thlike,SINGULAR_OR_MASS,1
swimming12.30,MASS,1
11aam,SINGULAR_OR_MASS,1
dembrovskiy1,SINGULAR_OR_MASS,1
openings.3,SINGULAR_OR_MASS,1
supply.4,SINGULAR_OR_MASS,1
9.99/,SINGULAR_OR_MASS,1
99/,SINGULAR_OR_MASS,1
61200,SINGULAR_OR_MASS,1
45.00blue,PLURAL,1
528,SINGULAR_OR_MASS,1
2011-02-02,SINGULAR_OR_MASS,1
old.manoel1985,PLURAL,1
40.0,SINGULAR_OR_MASS,1
2012/3/25,MASS,1
52'',SINGULAR_OR_MASS,1
manager.2,SINGULAR_OR_MASS,1
1f,SINGULAR_OR_MASS,1
a5,SINGULAR_OR_MASS,1
8.0-,SINGULAR_OR_MASS,1
00pm.in,SINGULAR_OR_MASS,1
is180f'.good,SINGULAR_OR_MASS,1
2001.my,SINGULAR_OR_MASS,5
8888888,SINGULAR_OR_MASS,3
tweenty-four,PLURAL,4
10-90,SINGULAR_OR_MASS,1
11/19/2012,SINGULAR_OR_MASS,1
yea,SINGULAR_OR_MASS,1
de,MASS,26
1984.i,SINGULAR_OR_MASS,4
u.s.20,PLURAL,1
u.s.40,SINGULAR_OR_MASS,1
u.s.10,SINGULAR_OR_MASS,2
u.s.4,SINGULAR_OR_MASS,1
76blue,SINGULAR_OR_MASS,2
00ligth,PLURAL,1
00red,PLURAL,2
6.-the,SINGULAR_OR_MASS,1
15x13,SINGULAR_OR_MASS,1
15-9,PLURAL,1
45-11,SINGULAR_OR_MASS,2
30-17,MASS,1
30-19,SINGULAR_OR_MASS,1
6970,SINGULAR_OR_MASS,1
25the,SINGULAR_OR_MASS,1
39.95,SINGULAR_OR_MASS,1
beans.2,MASS,1
fries.3,SINGULAR_OR_MASS,1
pie.4,SINGULAR_OR_MASS,1
20pm-to,PLURAL,1
2009-06-12,SINGULAR_OR_MASS,1
85.may,SINGULAR_OR_MASS,1
1980.my,SINGULAR_OR_MASS,3
3.0.this,MASS,1
750.the,SINGULAR_OR_MASS,1
b2w,SINGULAR_OR_MASS,1
onthe,SINGULAR_OR_MASS,4
12b,SINGULAR_OR_MASS,1
224,MASS,4
parents.the,SINGULAR_OR_MASS,1
30.00are,MASS,1
mym,SINGULAR_OR_MASS,2
.our,PLURAL,2
1.sharon,PLURAL,1
8027,SINGULAR_OR_MASS,1
15.music,SINGULAR_OR_MASS,2
expert.5,SINGULAR_OR_MASS,1
2-bedroom,PLURAL,1
1.5million,SINGULAR_OR_MASS,3
doesn''t,SINGULAR_OR_MASS,2
31.99,PLURAL,1
26work,SINGULAR_OR_MASS,4
0012345,SINGULAR_OR_MASS,2
20012.03.09,SINGULAR_OR_MASS,1
0007,MASS,1
4426,SINGULAR_OR_MASS,1
+966.,SINGULAR_OR_MASS,2
p.m.5.-,SINGULAR_OR_MASS,1
1883main,MASS,1
7/28/2012,SINGULAR_OR_MASS,1
juanerlu,SINGULAR_OR_MASS,1
fifty-four.my,SINGULAR_OR_MASS,2
nov22,SINGULAR_OR_MASS,1
6am.every,SINGULAR_OR_MASS,1
fifty-eight,PLURAL,6
2.50,SINGULAR_OR_MASS,4
6~12,PLURAL,1
1.support,SINGULAR_OR_MASS,1
eigth-four,PLURAL,1
60cm,PLURAL,2
35yellow,SINGULAR_OR_MASS,1
25light,PLURAL,2
300g,SINGULAR_OR_MASS,1
countries.3,MASS,2
father.5,SINGULAR_OR_MASS,1
7cm,SINGULAR_OR_MASS,1
twanty,PLURAL,2
19.25,SINGULAR_OR_MASS,1
m5s,SINGULAR_OR_MASS,1
a2,SINGULAR_OR_MASS,4
2012.have,SINGULAR_OR_MASS,1
29.hair,SINGULAR_OR_MASS,1
50shirt,SINGULAR_OR_MASS,4
twenty_seven,PLURAL,1
2012-1-24,SINGULAR_OR_MASS,1
2012-1-28,SINGULAR_OR_MASS,1
2012-1-31,SINGULAR_OR_MASS,1
office.4,SINGULAR_OR_MASS,1
2102-3-2,SINGULAR_OR_MASS,1
lily1,SINGULAR_OR_MASS,3
3.direct,MASS,1
wife's38,PLURAL,1
54.my,SINGULAR_OR_MASS,2
sixty-seven,SINGULAR_OR_MASS,2
30ty,PLURAL,1
donation.4,SINGULAR_OR_MASS,1
25.work,SINGULAR_OR_MASS,1
1995i,SINGULAR_OR_MASS,1
degree.4.the,SINGULAR_OR_MASS,1
manager.5,SINGULAR_OR_MASS,1
800ms-office,PLURAL,2
132,PLURAL,3
8this,SINGULAR_OR_MASS,1
9h30,MASS,3
18h00,MASS,1
thursday5.feed,SINGULAR_OR_MASS,1
25d,SINGULAR_OR_MASS,1
as/400,MASS,1
untidy5,SINGULAR_OR_MASS,1
1.65,SINGULAR_OR_MASS,3
1.3m,SINGULAR_OR_MASS,1
-5.99,PLURAL,1
-6.99,SINGULAR_OR_MASS,1
999.99,PLURAL,1
30st,SINGULAR_OR_MASS,6
have.2,SINGULAR_OR_MASS,1
2007.another,SINGULAR_OR_MASS,1
3d.,SINGULAR_OR_MASS,1
36.10,PLURAL,1
for18,PLURAL,1
50.50,SINGULAR_OR_MASS,1
4.45,PLURAL,2
twety-two,PLURAL,2
a4,MASS,1
+55,SINGULAR_OR_MASS,1
'1000,SINGULAR_OR_MASS,1
03.opposite,SINGULAR_OR_MASS,1
scored.9,PLURAL,1
-17,SINGULAR_OR_MASS,2
000.your,SINGULAR_OR_MASS,2
0.50,PLURAL,1
1o,MASS,2
ek2b,SINGULAR_OR_MASS,1
1/,MASS,1
degree.2/,SINGULAR_OR_MASS,1
is10.99,SINGULAR_OR_MASS,1
are6.99,PLURAL,1
1.blue,SINGULAR_OR_MASS,1
15.66.gray,SINGULAR_OR_MASS,1
18.99.yellow,SINGULAR_OR_MASS,1
40.66,SINGULAR_OR_MASS,1
townmy,SINGULAR_OR_MASS,1
2005name,SINGULAR_OR_MASS,1
2009occupation,SINGULAR_OR_MASS,1
2011occupation,SINGULAR_OR_MASS,1
12-50,PLURAL,1
is33,SINGULAR_OR_MASS,2
2008/china,SINGULAR_OR_MASS,1
pavel1,SINGULAR_OR_MASS,1
4/2012,SINGULAR_OR_MASS,1
332,SINGULAR_OR_MASS,2
2012-,SINGULAR_OR_MASS,5
1852,SINGULAR_OR_MASS,1
ufsm,SINGULAR_OR_MASS,1
3242nice,SINGULAR_OR_MASS,1
57,MASS,2
2009-2010,SINGULAR_OR_MASS,1
9878,SINGULAR_OR_MASS,1
00red,MASS,1
1001liste,SINGULAR_OR_MASS,1
593.there,SINGULAR_OR_MASS,1
4st,SINGULAR_OR_MASS,2
2012first,SINGULAR_OR_MASS,1
00old,PLURAL,1
50dark,SINGULAR_OR_MASS,1
i',PLURAL,4
00bag,SINGULAR_OR_MASS,2
nineteen-forty-nine,SINGULAR_OR_MASS,2
five-ten,MASS,1
formy,SINGULAR_OR_MASS,1
09/2006-06/2008,SINGULAR_OR_MASS,1
05/2009-10/2009,SINGULAR_OR_MASS,1
2011today,SINGULAR_OR_MASS,1
4ht,SINGULAR_OR_MASS,1
10pmyou-,PLURAL,1
18000,PLURAL,1
5the,SINGULAR_OR_MASS,1
hrolf,SINGULAR_OR_MASS,1
1l,SINGULAR_OR_MASS,1
40.34,PLURAL,1
5.60,SINGULAR_OR_MASS,2
950,MASS,1
20.44,SINGULAR_OR_MASS,1
50.99,PLURAL,1
50.1,MASS,1
collection.1,SINGULAR_OR_MASS,1
january.2,SINGULAR_OR_MASS,1
hepp,SINGULAR_OR_MASS,1
876,PLURAL,2
afternoon.6,SINGULAR_OR_MASS,3
sales2005,SINGULAR_OR_MASS,1
47birthday,SINGULAR_OR_MASS,1
lcd,MASS,1
30.we,SINGULAR_OR_MASS,1
15.00yellow,SINGULAR_OR_MASS,1
wellb1,SINGULAR_OR_MASS,1
pepper.4,MASS,1
373,MASS,1
10.25,PLURAL,2
6.40,SINGULAR_OR_MASS,2
4.75,PLURAL,1
5.dark,PLURAL,1
30.light,PLURAL,1
20.light,PLURAL,1
17.light,PLURAL,1
94,PLURAL,4
20120229,SINGULAR_OR_MASS,1
8x3m.,SINGULAR_OR_MASS,1
2nd.,SINGULAR_OR_MASS,1
chairs16,PLURAL,3
wich,PLURAL,3
99.skirt,SINGULAR_OR_MASS,1
2nd-,SINGULAR_OR_MASS,1
6pmwatch,PLURAL,1
225,MASS,2
17.40white,SINGULAR_OR_MASS,1
10.00pink,PLURAL,1
28.00gray,SINGULAR_OR_MASS,1
seventytwo,PLURAL,1
thirty_four,PLURAL,1
5.6,SINGULAR_OR_MASS,1
4.3,SINGULAR_OR_MASS,2
6.3,PLURAL,1
45-55,SINGULAR_OR_MASS,2
.11,SINGULAR_OR_MASS,3
hairmy,SINGULAR_OR_MASS,1
days.4,SINGULAR_OR_MASS,1
5pmthe,SINGULAR_OR_MASS,1
theerty,PLURAL,2
4001,SINGULAR_OR_MASS,1
414,SINGULAR_OR_MASS,1
14-6-2012.hey,MASS,2
too.3.feed,SINGULAR_OR_MASS,1
am.5,SINGULAR_OR_MASS,1
-78,SINGULAR_OR_MASS,1
fiftywon,PLURAL,1
twentee-four,SINGULAR_OR_MASS,1
356,SINGULAR_OR_MASS,1
323,SINGULAR_OR_MASS,3
c64,SINGULAR_OR_MASS,1
5.00pm,MASS,1
55dollars,SINGULAR_OR_MASS,1
pencils16,PLURAL,1
14.99orange,PLURAL,1
20.99gray,PLURAL,3
mikel1,SINGULAR_OR_MASS,1
6.10,MASS,6
469,SINGULAR_OR_MASS,2
bag-25,SINGULAR_OR_MASS,1
60yellow,SINGULAR_OR_MASS,1
